time, color, distance, speed, stop, step, deviation, integral, derivative, frontID, frontTime, frontStep, frontSpeed, frontDistance
1,53,687,94.5, False,0,13,13,13,1, None,0, None, None
141,52,687,99.225, False,0,12,25,-1,1,256,0,90,1980
283,54,687,104.18625, False,0,14,39,2,1,256,0,90.5,2336
413,49,687,109.3955625, False,0,9,0,-5,1,418,0,91,2049
555,22,687,114.8653406, False,0,-18,0,-27,1,558,0,91.5,2019
706,19,687,120.6086077, False,0,-21,-21,-3,1,693,0,92,2282
836,48,687,126.639038, False,0,8,0,29,1,837,0,92.5,1936
974,62,687,132.9709899, False,0,22,22,14,1,981,0,93,1946
1123,67,687,139.6195394, False,0,27,49,5,1,1127,0,93.5,1919
1271,17,365,146.6005164, False,0,-23,0,-50,1,1268,0,94,1927
1421,5,2550,153.9305422, False,0,-35,-35,-12,1,1417,0,94.5,1885
1562,27,2550,161.6270693, False,0,-13,-48,22,1,1557,0,95,1862
1691,71,2550,165, False,0,31,0,44,1,1726,0,95.5,1831
1827,62,2550,165, False,0,22,22,-9,1,1877,0,96,1843
1961,36,1122,165, False,0,-4,0,-26,1,2040,0,96.5,1807
2091,10,1920,165, False,0,-30,-30,-26,1,2199,0,96.5,1807
2221,20,1791,165, False,0,-20,-50,10,1,2336,0,97,1795
2361,69,1007,165, False,0,29,0,49,1,2336,0,97.5,1762
2493,74,899,165, False,0,34,34,5,1,2481,0,98,1748
2634,69,2550,165, False,0,29,63,-5,1,2628,0,98.5,1740
2791,27,1290,165, False,0,-13,0,-42,1,2778,0,99,1722
2942,19,1965,165, False,0,-21,-21,-8,1,2930,0,99.5,1708
3082,36,1210,165, False,0,-4,0,17,1,3077,0,100,1692
3231,74,1183,165, False,0,34,0,38,1,3247,0,100.5,1676
3383,76,1155,165, False,0,36,36,2,1,3391,0,101,1662
3531,80,2550,165, False,0,40,76,4,1,3537,0,101.5,1640
3684,79,1534,165, False,0,39,115,-1,1,3677,0,102,1628
3823,78,1466,90, False,0,38,153,-1,1,3817,0,102.5,1607
3955,73,1452,90, False,0,33,186,-5,1,3967,0,103,1588
4104,70,1426,90, False,0,30,216,-3,1,4116,0,103.5,1573
4268,18,2550,90, False,0,-22,0,-52,1,4270,0,104,1558
4426,5,1397,94.5, False,0,-35,-35,-13,1,4418,0,104.5,1547
4586,66,1351,99.225, False,0,26,0,61,1,4570,0,105,1528
4722,82,1376,104.18625, False,0,42,42,16,1,4720,0,105.5,1511
4882,87,2550,109.3955625, False,0,47,89,5,1,4864,0,106,1499
5031,77,2550,114.8653406, False,0,37,126,-10,1,5159,0,107,1464
5205,9,1397,90, False,0,-31,0,-68,1,5307,0,107.5,1452
5371,5,1389,94.5, False,0,-35,-35,-4,1,5458,0,108,1430
5505,9,2550,99.225, False,0,-31,-66,4,1,5617,0,108.5,1413
5672,67,2550,104.18625, False,0,27,0,58,1,5758,0,109,1397
5813,70,2550,109.3955625, False,0,30,30,3,1,5912,0,109.5,1385
5944,75,2550,114.8653406, False,0,35,65,5,1,6051,0,109.5,1385
6073,74,2550,120.6086077, False,0,34,99,-1,1,6051,0,110,1381
6214,73,1337,126.639038, False,0,33,132,-1,1,6197,0,110.5,1352
6360,71,2550,90, False,0,31,163,-2,1,6469,0,111,1352
6492,70,2550,90, False,0,30,193,-1,1,6469,0,111.5,1352
6624,70,2550,90, False,0,30,223,0,1,6611,0,112,1352
6755,66,1210,90, False,0,26,249,-4,1,6749,0,112.5,1352
6893,31,2550,90, False,0,-9,0,-35,1,6887,0,113,1352
7034,5,893,94.5, False,0,-35,-35,-26,1,7027,0,113.5,1352
7201,27,2420,99.225, False,0,-13,-48,22,1,7311,0,114.5,1227
7341,77,2550,104.18625, False,0,37,0,50,1,7448,0,114.5,1227
7471,71,2550,109.3955625, False,0,31,31,-6,1,7448,0,115,1219
7633,66,1271,114.8653406, False,0,26,57,-5,1,7598,0,115.5,1219
7773,66,1702,120.6086077, False,0,26,83,0,1,7877,0,116.5,1210
7910,65,1162,126.639038, False,0,25,108,-1,1,7877,0,116.5,1183
8047,66,1201,90, False,0,26,134,1,1,8028,0,117,1164
8183,66,1196,90, False,0,26,160,0,1,8178,0,117.5,1162
8338,69,1202,90, False,0,29,189,3,1,8317,0,118,1148
8486,40,1254,90, False,0,0,0,-29,1,8600,0,119,1138
8612,5,2550,94.5, False,0,-35,-35,-35,1,8600,0,119,1817
8762,4,2550,99.225, False,0,-36,-71,-1,1,8871,0,120,1779
8901,27,1237,104.18625, False,0,-13,-84,23,1,9012,0,120,1779
9044,71,2550,109.3955625, False,0,31,0,44,1,9012,0,120.5,1756
9193,77,1227,114.8653406, False,0,37,37,6,1,9159,0,121,1741
9341,17,1271,120.6086077, False,0,-23,0,-60,1,9297,0,121.5,1726
9514,13,2354,126.639038, False,0,-27,-27,-4,1,9618,0,122,1714
9655,32,2550,132.9709899, False,0,-8,0,19,1,9618,0,122.5,1687
9791,59,2550,139.6195394, False,0,19,0,27,1,9771,0,123,1666
9931,61,2271,146.6005164, False,0,21,21,2,1,9921,0,123.5,1649
10083,49,2253,153.9305422, False,0,9,0,-12,1,10208,0,124,1633
10221,26,2238,161.6270693, False,0,-14,0,-23,1,10208,0,124.5,1619
10391,25,1227,165, False,0,-15,-15,-1,1,10492,0,125.5,1607
10541,59,2550,165, False,0,19,0,34,1,10637,0,126,1607
10682,65,2265,165, False,0,25,25,6,1,10778,0,126.5,2550
10821,57,1155,165, False,0,17,42,-8,1,10778,0,126.5,2550
10965,26,1179,165, False,0,-14,0,-31,1,11078,0,127,2550
11096,8,1119,165, False,0,-32,-32,-18,1,11078,0,127.5,2550
11242,29,2290,165, False,0,-11,-43,21,1,11229,0,128,2550
11391,71,2116,165, False,0,31,0,42,1,11362,0,128.5,2550
11548,67,2550,165, False,0,27,27,-4,1,11644,0,129.5,2550
11699,7,2100,165, False,0,-33,0,-60,1,11791,0,130,2550
11840,5,1031,165, False,0,-35,-35,-2,1,11937,0,130,2550
11991,5,2550,165, False,0,-35,-70,0,1,12068,0,130,2550
12132,54,2108,165, False,0,14,0,49,1,12228,0,130,2550
12265,72,2550,165, False,0,32,32,18,1,12380,0,130,2550
12422,75,2550,165, False,0,35,67,3,1,12528,0,130,2550
12573,45,2550,165, False,0,5,0,-30,1,12678,0,130,2550
12719,5,970,165, False,0,-35,0,-40,1,12818,0,130,2550
12866,5,2550,165, False,0,-35,-35,0,1,12967,0,130,2550
12995,15,2550,165, False,0,-25,-60,10,1,12967,0,130,2550
13141,65,1808,165, False,0,25,0,50,1,13249,0,130,2550
13284,71,1762,165, False,0,31,31,6,1,13391,0,130,2550
13412,64,1722,165, False,0,24,55,-7,1,13391,0,130,2550
13562,38,1694,165, False,0,-2,0,-26,1,13678,0,130,2550
13699,9,1679,165, False,0,-31,-31,-29,1,13678,0,130,2550
13823,14,1650,165, False,0,-26,-57,5,1,13829,0,130,2550
13982,65,1611,165, False,0,25,0,51,1,13981,0,130,2550
14111,67,1603,165, False,0,27,27,2,1,14121,0,130,2550
14262,62,1564,165, False,0,22,49,-5,1,14261,0,130,2550
14431,28,1536,165, False,0,-12,0,-34,1,14410,0,130,1797
14582,8,1519,165, False,0,-32,-32,-20,1,14551,0,130,2370
14721,34,1472,165, False,0,-6,0,26,1,14710,0,130,1825
14891,64,1456,165, False,0,24,0,30,1,14852,0,130,1783
15031,64,1435,165, False,0,24,24,0,1,15147,0,130,1732
15164,46,1418,165, False,0,6,0,-18,1,15147,0,130,1723
15302,29,1387,165, False,0,-11,0,-17,1,15297,0,130,2390
15461,21,1385,165, False,0,-19,-19,-8,1,15439,0,130,1665
15602,53,1385,165, False,0,13,0,32,1,15579,0,130,1641
15734,71,1326,165, False,0,31,31,18,1,15728,0,130,1640
15890,70,1326,165, False,0,30,61,-1,1,16007,0,130,1678
16030,72,1326,165, False,0,32,93,2,1,16007,0,130,1616
16163,75,1254,165, False,0,35,128,3,1,16152,0,130,1572
16291,74,1227,90, False,0,34,162,-1,1,16298,0,130,1558
16452,73,1210,90, False,0,33,195,-1,1,16448,0,130,1528
16591,75,1196,90, False,0,35,230,2,1,16580,0,130,1529
16752,59,1202,90, False,0,19,249,-16,1,16728,0,130,1490
16890,9,1902,90, False,0,-31,0,-50,1,16877,0,130,1486
17025,5,1877,94.5, False,0,-35,-35,-4,1,17027,0,130,1486
17183,37,1174,99.225, False,0,-3,0,32,1,17175,0,130,1472
17330,85,1168,104.18625, False,0,45,0,48,1,17318,0,130,1472
17481,85,1139,109.3955625, False,0,45,45,0,1,17471,0,130,1472
17655,54,1156,114.8653406, False,0,14,59,-31,1,17772,0,130,1472
17792,6,1800,120.6086077, False,0,-34,0,-48,1,17772,0,130,1472
17921,11,1783,126.639038, False,0,-29,-29,5,1,17920,0,130,2550
18065,68,1162,132.9709899, False,0,28,0,57,1,18060,0,130,2550
18231,62,1767,139.6195394, False,0,22,22,-6,1,18338,0,130,2550
18364,68,1746,146.6005164, False,0,28,50,6,1,18497,0,130,1856
18511,68,1718,153.9305422, False,0,28,78,0,1,18497,0,130,1408
18650,68,1702,161.6270693, False,0,28,106,0,1,18648,0,130,2063
18783,71,1672,90, False,0,31,137,3,1,18789,0,130,2072
18943,77,1638,90, False,0,37,174,6,1,18931,0,130,2047
19082,75,1633,90, False,0,35,209,-2,1,19078,0,130,1366
19223,72,1619,90, False,0,32,241,-3,1,19219,0,130,2550
19359,62,1089,90, False,0,22,263,-10,1,19362,0,130,2382
19502,14,1076,90, False,0,-26,0,-48,1,19507,0,130,2340
19680,5,1093,94.5, False,0,-35,-35,-9,1,19658,0,130,2550
19805,60,1076,99.225, False,0,20,0,55,1,19807,0,130,1280
19955,72,326,90, False,0,32,32,12,1,19950,0,130,1250
20088,70,1173,94.5, False,0,30,62,-2,1,20086,0,130,2550
20242,66,2550,99.225, False,0,26,88,-4,1,20358,0,130,2230
20373,39,362,104.18625, False,0,-1,0,-27,1,20500,0,130,2227
20518,11,2304,109.3955625, False,0,-29,-29,-28,1,20500,0,130,2227
20654,19,2550,114.8653406, False,0,-21,-50,8,1,20643,0,130,2227
20792,62,1138,120.6086077, False,0,22,0,43,1,20788,0,130,336
20924,66,2550,126.639038, False,0,26,26,4,1,20928,0,80,2163
21081,56,1525,132.9709899, False,0,16,42,-10,1,21077,0,80.5,1122
21222,26,1119,139.6195394, False,0,-14,0,-30,1,21349,0,81,1114
21366,12,2550,146.6005164, False,0,-28,-28,-14,1,21349,0,81.5,1062
21495,43,2550,153.9305422, False,0,3,0,31,1,21619,0,82.5,1080
21646,66,1166,161.6270693, False,0,26,26,23,1,21768,0,83,1066
21775,69,2550,165, False,0,29,55,3,1,21768,0,83,1066
21916,56,954,165, False,0,16,71,-13,1,21919,0,83.5,1046
22071,11,1111,165, False,0,-29,0,-45,1,22068,0,84,1042
22206,4,1054,165, False,0,-36,-36,-7,1,22210,0,84.5,1024
22351,29,1046,165, False,0,-11,-47,25,1,22352,0,85,1028
22521,63,2550,165, False,0,23,0,34,1,22488,0,85.5,1001
22654,69,1012,165, False,0,29,29,6,1,22628,0,86,998
22804,47,972,165, False,0,7,0,-22,1,22779,0,86.5,979
22943,16,984,165, False,0,-24,0,-31,1,22942,0,87,2550
23076,17,1054,165, False,0,-23,-23,1,1,23082,0,87.5,1906
23233,65,982,165, False,0,25,0,48,1,23228,0,88,960
23381,66,1024,165, False,0,26,26,1,1,23369,0,88.5,2550
23536,25,899,165, False,0,-15,0,-41,1,23657,0,89.5,2550
23681,8,921,165, False,0,-32,-32,-17,1,23790,0,90,2550
23810,37,2409,165, False,0,-3,0,29,1,23790,0,90,2550
23942,73,937,165, False,0,33,0,36,1,23932,0,90.5,2550
24104,57,842,165, False,0,17,17,-16,1,24221,0,91.5,2550
24236,8,840,165, False,0,-32,0,-49,1,24221,0,91.5,871
24372,5,818,165, False,0,-35,-35,-3,1,24362,0,92,856
24523,51,782,165, False,0,11,0,46,1,24508,0,92.5,864
24671,65,2550,165, False,0,25,25,14,1,24648,0,93,1152
24815,61,780,165, False,0,21,46,-4,1,24798,0,93.5,2550
24955,43,765,165, False,0,3,0,-18,1,24967,0,94,2550
25112,18,757,165, False,0,-22,0,-25,1,25110,0,94.5,2550
25261,18,757,165, False,0,-22,-22,0,1,25250,0,95,2550
25392,63,748,165, False,0,23,0,45,1,25387,0,95.5,2550
25534,72,1679,165, False,0,32,32,9,1,25528,0,96,2550
25666,50,734,165, False,0,10,42,-22,1,25672,0,96.5,2494
25821,7,750,165, False,0,-33,0,-43,1,25826,0,97,2473
25972,7,728,165, False,0,-33,-33,0,1,25968,0,97.5,2457
26130,77,728,165, False,0,37,0,70,1,26112,0,98,2456
26263,71,2550,165, False,0,31,31,-6,1,26254,0,98.5,2443
26392,64,2550,165, False,0,24,55,-7,1,26389,0,99,2430
26530,36,2124,165, False,0,-4,0,-28,1,26539,0,99.5,2416
26675,6,2550,165, False,0,-34,-34,-30,1,26680,0,100,2405
26835,30,2550,165, False,0,-10,-44,24,1,26827,0,100.5,2390
26984,80,2550,165, False,0,40,0,50,1,26969,0,101,2378
27130,80,1372,165, False,0,40,40,0,1,27109,0,101.5,2354
27276,37,2550,165, False,0,-3,0,-43,1,27390,0,102,2340
27406,7,1288,165, False,0,-33,-33,-30,1,27390,0,102.5,2340
27545,12,1286,165, False,0,-28,-61,5,1,27527,0,103,2340
27695,72,1255,165, False,0,32,0,60,1,27812,0,104,2320
27830,67,2550,165, False,0,27,27,-5,1,27812,0,104,2306
